Time,HA_MISG1,HpA_MISG1,HA_MISG2,HpA_MISG2,HA_MISG3,HpA_MISG3,HA_MISG4,HpA_MISG4,HA_MISG5,HpA_MISG5,HA_MISG6,HpA_MISG6,HA_MISG7,HpA_MISG7,HA_MISG8,HpA_MISG8,HA_MISG9,HpA_MISG9
1780.0,13547.4,21743.7,13530.8,22138.6,13544.0,22207.8,13559.5,22281.3,13552.5,18448.0,13548.3,18555.6,13530.8,18622.1,17066.8,18697.5,13544.0,18772.7
1800.0,13549.9,21747.7,13530.1,22143.1,13560.2,22215.1,13552.5,22309.9,13538.7,18455.6,13549.3,18543.0,13530.1,18639.9,17057.7,18717.3,13560.2,18776.5
1820.0,13551.0,21747.1,13534.7,22158.0,13552.4,22228.0,13560.5,22301.8,13556.5,18455.4,13544.9,18551.4,13534.7,18649.0,17065.4,18723.2,13552.4,18791.1
1840.0,13556.6,21750.5,13545.7,22143.2,13541.8,22215.9,13568.9,22308.5,13559.7,18466.1,13552.4,18557.2,13545.7,18645.9,17046.8,18704.2,13541.8,18794.1
1860.0,13546.2,21784.7,13522.4,22158.5,13561.5,22230.5,13563.2,22323.9,13559.7,18475.5,13546.7,18556.9,13522.4,18659.8,17046.8,18735.1,13561.5,18787.5
1880.0,13566.1,21786.7,13528.3,22188.3,13553.4,22226.7,13566.5,22328.8,13560.7,18468.8,13544.0,18597.4,13528.3,18662.8,17078.6,18731.5,13553.4,18780.1
1900.0,13551.1,21776.7,13548.3,22186.3,13544.7,22207.3,13570.2,22329.9,13563.5,18483.1,13541.8,18579.2,13548.3,18662.2,17072.6,18746.4,13544.7,18791.6
1920.0,13563.9,21824.3,13526.8,22186.6,13565.2,22225.7,13578.7,22321.3,13558.7,18486.7,13547.3,18606.0,13526.8,18666.2,17080.2,18744.0,13565.2,18788.0
1940.0,13564.5,21791.6,13533.1,22188.5,13562.1,22264.9,13567.3,22339.4,13563.5,18499.8,13560.9,18618.4,13533.1,18678.3,17091.4,18742.8,13562.1,18803.7
1960.0,13560.9,21814.0,13534.0,22200.5,13561.2,22241.7,13567.6,22356.2,13554.9,18494.9,13555.3,18631.7,13534.0,18671.2,17091.0,18754.1,13561.2,18805.0
